High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;0;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;Hispanic;19;1;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;5;0;F;1;0;0;4
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;Less than 25;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;21;25 - 45;Male;African-American;4;-129;F;1;0;0;81
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;95;F;0;1;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;Greater than 45;Male;African-American;10;161;F;1;0;0;0
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;42;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;-9;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;0;0;0;51
High;28;25 - 45;Male;African-American;4;-28;F;0;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;19;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;M;1;0;0;-43
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;1;0;F;0;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;52;F;0;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;47
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;24;25 - 45;Female;African-American;4;0;M;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;129;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;7;7;F;1;0;0;68
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;Less than 25;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;Greater than 45;Female;African-American;4;1;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;Caucasian;4;0;F;0;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;-103;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;140;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;0;0;F;0;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;4
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;30;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;142;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;-2;0;F;0;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;5;0;F;1;0;0;37
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;0;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;37;Greater than 45;Male;African-American;4;-63;F;1;0;1;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;94;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;5;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
High;28;25 - 45;Male;African-American;4;0;F;1;0;0;51
