,scaled_input_age,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_native-country,origin_input_class,scaled_cf_age,scaled_cf_workclass,scaled_cf_education,scaled_cf_marital-status,scaled_cf_occupation,scaled_cf_relationship,scaled_cf_race,scaled_cf_sex,scaled_cf_capital-gain,scaled_cf_capital-loss,scaled_cf_hours-per-week,scaled_cf_native-country,scaled_cf_class,origin_cf_age,origin_cf_workclass,origin_cf_education,origin_cf_marital-status,origin_cf_occupation,origin_cf_relationship,origin_cf_race,origin_cf_sex,origin_cf_capital-gain,origin_cf_capital-loss,origin_cf_hours-per-week,origin_cf_native-country,origin_cf_class,running_time,Found,ground_truth,prediction
0,0.5205479452054793,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.14285714285714282,United-States,<=50K,54.99999999999999,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,14.999999999999998,United-States,<=50K,0.50701264,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.14285714285714282,United-States,>50K,54.01192272,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,14.999999999999998,United-States,>50K,0.15880703926086426,Y,<=50K,<=50K
0,0.6575342465753424,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,0.19387755102040813,United-States,<=50K,65.0,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K,0.6575342465753424,Private,Bachelors,Married-civ-spouse,Transport-moving,Wife,White,Male,0.0,0.2,0.19387755102040813,United-States,>50K,65.0,Private,Bachelors,Married-civ-spouse,Transport-moving,Wife,White,Male,0.0,871.2,20.0,United-States,>50K,0.16463589668273926,Y,<=50K,<=50K
0,0.1643835616438356,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,0.39795918367346933,Guatemala,<=50K,29.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Guatemala,<=50K,0.1643835616438356,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.8,0.39795918367346933,Guatemala,>50K,29.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0.0,3484.8,40.0,Guatemala,>50K,0.1628589630126953,Y,<=50K,<=50K
0,0.4931506849315069,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.39795918367346933,United-States,>50K,53.00000000000001,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.4931506849315069,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,0.12607228,United-States,<=50K,53.00000000000001,Local-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,13.355083440000003,United-States,<=50K,0.1598670482635498,Y,>50K,>50K
0,0.2054794520547945,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.39795918367346933,United-States,<=50K,32.0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K,0.61567264,Private,Bachelors,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,0.39795918367346933,United-States,>50K,61.94410272,Private,Bachelors,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,>50K,0.1624622344970703,Y,<=50K,<=50K
0,0.2876712328767123,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,0.47959183673469385,United-States,<=50K,38.0,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.0,United-States,<=50K,0.2876712328767123,Private,HS-grad,Divorced,Other-service,Unmarried,Other,Female,0.3,0.0,0.47959183673469385,United-States,>50K,38.0,Private,HS-grad,Divorced,Other-service,Unmarried,Other,Female,29999.7,0.0,48.0,United-States,>50K,0.16793084144592285,Y,<=50K,<=50K
0,0.2054794520547945,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,0.42857142857142855,United-States,>50K,32.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.0,United-States,>50K,0.2054794520547945,Private,Bachelors,Separated,Exec-managerial,Husband,White,Male,0.0,0.0,0.42857142857142855,United-States,<=50K,32.0,Private,Bachelors,Separated,Exec-managerial,Husband,White,Male,0.0,0.0,43.0,United-States,<=50K,0.18621301651000977,Y,>50K,>50K
0,0.2465753424657534,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,0.39795918367346933,United-States,<=50K,35.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K,0.2465753424657534,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,1.0,0.0,0.39795918367346933,Holand-Netherlands,>50K,35.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,99999.0,0.0,40.0,Holand-Netherlands,>50K,0.18499398231506348,Y,<=50K,<=50K
0,0.4794520547945205,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,0.5,United-States,<=50K,52.0,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.00000000000001,United-States,<=50K,0.4794520547945205,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.8,0.7,0.5,United-States,>50K,52.0,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,79999.20000000001,3049.2,50.00000000000001,United-States,>50K,0.16694903373718262,Y,<=50K,<=50K
0,0.2602739726027397,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.39795918367346933,United-States,<=50K,36.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.2602739726027397,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,0.74966442,United-States,<=50K,36.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,74.46711316000001,United-States,<=50K,0.16047096252441406,Y,<=50K,>50K
